Time,latitude,longitude,altitude,roll,pitch,heading,airspeed,vertical_speed
96.8833,39.08643083,-84.68174303,2139.901225,4.96852212,15.97364805,13.66678561,112.2943646,19.46887161
96.9,39.08644,-84.68174043,2140.236546,4.961335303,15.96626217,13.6764809,112.3012354,19.44715239
96.9167,39.08644917,-84.68173782,2140.571505,4.954134974,15.95887898,13.68617489,112.3081366,19.42546036
96.9167,39.08644917,-84.68173782,2140.571505,4.954134974,15.95887898,13.68617489,112.3081366,19.42546036
96.9333,39.08645834,-84.68173522,2140.906104,4.94687159,15.9514984,13.69586891,112.3150934,19.40395621
96.9333,39.08645834,-84.68173522,2140.906104,4.94687159,15.9514984,13.69586891,112.3150934,19.40395621
96.95,39.08646751,-84.6817326,2141.240348,4.93922838,15.94404261,13.70556387,112.3220417,19.38252129
96.9667,39.08647668,-84.68172999,2141.574236,4.93086339,15.93648764,13.71526651,112.3290306,19.36110889
96.9667,39.08647668,-84.68172999,2141.574236,4.93086339,15.93648764,13.71526651,112.3290306,19.36110889
96.9833,39.08648585,-84.68172738,2141.907768,4.92150857,15.9288356,13.72498425,112.3360515,19.3397143
96.9833,39.08648585,-84.68172738,2141.907768,4.92150857,15.9288356,13.72498425,112.3360515,19.3397143
97,39.08649502,-84.68172476,2142.240946,4.910967735,15.92108873,13.73472283,112.3431051,19.31833489
97.0167,39.08650419,-84.68172214,2142.57377,4.899165176,15.91324949,13.74448507,112.3501923,19.29696827
97.0167,39.08650419,-84.68172214,2142.57377,4.899165176,15.91324949,13.74448507,112.3501923,19.29696827
97.0333,39.08651336,-84.68171952,2142.906239,4.886109897,15.90532048,13.75427166,112.3573141,19.27561218
97.0333,39.08651336,-84.68171952,2142.906239,4.886109897,15.90532048,13.75427166,112.3573141,19.27561218
97.05,39.08652253,-84.68171689,2143.238355,4.87182744,15.89730429,13.76408279,112.3644711,19.25426451
97.0667,39.0865317,-84.68171426,2143.570116,4.856342997,15.8892035,13.77391856,112.3716642,19.23292322
97.0667,39.0865317,-84.68171426,2143.570116,4.856342997,15.8892035,13.77391856,112.3716642,19.23292322
97.0833,39.08654088,-84.68171164,2143.901523,4.839681423,15.88102066,13.78377899,112.3788941,19.2115864
97.0833,39.08654088,-84.68171164,2143.901523,4.839681423,15.88102066,13.78377899,112.3788941,19.2115864
97.1,39.08655005,-84.681709,2144.232576,4.821867239,15.87275827,13.793664,112.3861616,19.19025221
97.1167,39.08655922,-84.68170637,2144.563276,4.80292463,15.86441884,13.80357343,112.3934674,19.16891895
97.1167,39.08655922,-84.68170637,2144.563276,4.80292463,15.86441884,13.80357343,112.3934674,19.16891895
97.1333,39.08656839,-84.68170373,2144.893621,4.782877455,15.85600479,13.81350703,112.4008122,19.14758498
